Date,0050,0056,WIT01,WIT02,Y1100,Y1200,Y1300,Y1400,Y1600,Y1900,Y2500,Y2800,Y5555,Y5556,Y8886,Y8887,Y8888,Y9997,Y9998,Y9999,Z50TR,ZGT50,ESG100,ESG150
2001-05-31,1.0,1.0,1.0,1.0,0.5024963011356889,0.6340579024053888,0.5930865131408705,0.48348064302441873,0.5809445300057817,0.5815728705996212,0.4860878063007671,0.676288174592948,0.9605924975045056,0.9632300565735922,1.0,1.0,0.5830093820797398,1.0,0.5975812626434802,0.5975812626434802,1.0,1.0,1.0,1.0
2001-06-30,1.0,1.0,1.0,1.0,0.48212638006248704,0.6259173157952422,0.5629373139143836,0.462441137684734,0.5554448248711331,0.5502783708375789,0.4645690859153958,0.6886314890742756,0.9435348291655685,0.9569970213700634,1.0,1.0,0.5581447174262655,1.0,0.5780008151596159,0.5780008151596159,1.0,1.0,1.0,1.0
2001-07-31,1.0,1.0,1.0,1.0,0.4196123374535887,0.5454495292432378,0.43754400298092755,0.38595827932852467,0.522050997244886,0.48347774214926315,0.42386172382250453,0.5353551074656498,0.769006390013972,0.7887049361560665,1.0,1.0,0.5105350426258446,1.0,0.5152170555620187,0.5152170555620187,1.0,1.0,1.0,1.0
2001-08-31,1.0,1.0,1.0,1.0,0.48392177849805695,0.6195152262041796,0.5327627904173525,0.45444153931832726,0.4945228107822315,0.5563687417323069,0.4967785130513491,0.6859071570450191,0.9219050899876701,0.9491333252377967,1.0,1.0,0.5070199130142568,1.0,0.533735436530665,0.533735436530665,1.0,1.0,1.0,1.0
2001-09-30,1.0,1.0,1.0,1.0,0.4255861005372942,0.5288645124820097,0.4297782074462507,0.38029994829742875,0.38449557444447957,0.44946198517674585,0.41351396186406125,0.5912898156283674,0.7837744432198402,0.8072539307873143,1.0,1.0,0.40268526592948134,1.0,0.4304668334544012,0.4304668334544012,1.0,1.0,1.0,1.0
2001-10-31,1.0,1.0,1.0,1.0,0.3987195465850856,0.4787513110525812,0.41668322422643295,0.3605614064029868,0.4303123235973697,0.44006712803085507,0.38733512678315524,0.620239862971281,0.7882657498313738,0.811839190247823,1.0,1.0,0.43455359204802224,1.0,0.4620154254674946,0.4620154254674946,1.0,1.0,1.0,1.0
2001-11-30,1.0,1.0,1.0,1.0,0.39839312896269446,0.5050771950013889,0.4363258292239003,0.3793894609763561,0.5203721761755505,0.43676281005136963,0.38980214075188063,0.6243788271678168,0.8061882523803032,0.8304662408020196,1.0,1.0,0.5073186357082193,1.0,0.5256493098011334,0.5256493098011334,1.0,1.0,1.0,1.0
2001-12-31,1.0,1.0,1.0,1.0,0.46205007792385544,0.5872562574423071,0.5362139698972445,0.433174339662134,0.6673297349316056,0.48697670048045616,0.46182788527798935,0.7478005357533686,0.9535608866772824,0.9822926507548724,1.0,1.0,0.6376804392739707,1.0,0.6570428775459648,0.6570428775459648,1.0,1.0,1.0,1.0
2002-01-31,1.0,1.0,1.0,1.0,0.44735983867161033,0.6173074999827065,0.6605159545832403,0.5404841321814292,0.6998865699483745,0.5426330338192327,0.5163099580239707,0.7519285295807931,1.03057716533948,1.0620298183840347,1.0,1.0,0.6812588106664145,1.0,0.6950246266613556,0.6950246266613556,1.0,1.0,1.0,1.0
2002-02-28,1.0,1.0,1.0,1.0,0.4302869359192214,0.5833377087771436,0.64800426555819,0.534305770480998,0.6784272684998328,0.5688087598679316,0.47128512838785835,0.7096893073508673,1.0006492106460674,1.0309709210191864,1.0,1.0,0.6640532081235287,1.0,0.6741895339232605,0.6741895339232605,1.0,1.0,1.0,1.0
2002-03-31,1.0,1.0,1.0,1.0,0.5055976925224474,0.6566034628614873,0.7245192119816273,0.6102357018324644,0.7349513297419314,0.6426718674547,0.591487930899058,0.7518247706032452,1.0849197270828337,1.1176318196865842,1.0,1.0,0.7217900296819366,1.0,0.7299793740243777,0.7299793740243777,1.0,1.0,1.0,1.0
2002-04-30,1.0,1.0,1.0,1.0,0.5784599300513443,0.6705942630080163,0.7178447205258586,0.5923509492898348,0.6959885986721961,0.6715042056303242,0.7853608384491118,0.8227441512215994,1.1451263726011986,1.1806793580838957,1.0,1.0,0.6958389772083653,1.0,0.7179373284678904,0.7179373284678904,1.0,1.0,1.0,1.0
2002-05-31,1.0,1.0,1.0,1.0,0.559885489051063,0.654865112283198,0.7095715087034054,0.5864000752994504,0.6293227738031844,0.7254109188996973,0.6354156038026184,0.8079880582207689,1.1340190453434245,1.170001463893608,1.0,1.0,0.6443520762586743,1.0,0.6717674868786846,0.6717674868786846,1.0,1.0,1.0,1.0
2002-06-30,1.0,1.0,1.0,1.0,0.5515283700488273,0.618108049146491,0.6692202836720442,0.5608409080731593,0.5478279506485457,0.6852400939600325,0.6248616585915208,0.7877417273645174,1.0970118681856758,1.1372533350269338,1.0,1.0,0.5758742258667627,1.0,0.6099910463727276,0.6099910463727276,1.0,1.0,1.0,1.0
2002-07-31,1.0,1.0,1.0,1.0,0.5851523724143601,0.608118812993184,0.7640072502535328,0.5857501180838335,0.509750952992571,0.7370739887799799,0.5744914869458909,0.7361539580467907,1.097135837530917,1.1465162536836213,1.0,1.0,0.5553048704102683,1.0,0.5847411548564602,0.5847411548564602,1.0,1.0,1.0,1.0
2002-08-31,1.0,1.0,1.0,1.0,0.5184596888726487,0.5674157493176037,0.7314978483119768,0.5616215806081616,0.4942632544460708,0.640339355620895,0.4902675580816703,0.7127988615349523,1.0501342362020119,1.1000713045262043,1.0,1.0,0.534974605268802,1.0,0.5639763279978104,0.5639763279978104,1.0,1.0,1.0,1.0
2002-09-30,1.0,1.0,1.0,1.0,0.41549902967842944,0.5152603356124226,0.6107234749976583,0.470538262595364,0.43650781503609143,0.5326551832023828,0.40946985195447905,0.6316997985366777,0.9168943738512692,0.9599932747630017,1.0,1.0,0.4698428508887067,1.0,0.49614105877381587,0.49614105877381587,1.0,1.0,1.0,1.0
2002-10-31,1.0,1.0,1.0,1.0,0.46815445755696883,0.554473091983205,0.6897507351943923,0.528030622393631,0.4683450352011144,0.593559391508842,0.42475234395965067,0.676923507430976,1.0290139359937505,1.0787101264524646,1.0,1.0,0.5153726746100918,1.0,0.5419855166215467,0.5419855166215467,1.0,1.0,1.0,1.0
2002-11-30,1.0,1.0,1.0,1.0,0.5377524257066145,0.5988464845144646,0.7408878608674994,0.5736860405424786,0.4705359099099326,0.6117014147007899,0.45600249408411514,0.6745732569269045,1.0602015165413075,1.110944995021203,1.0,1.0,0.5249947586311834,1.0,0.5499807507524478,0.5499807507524478,1.0,1.0,1.0,1.0
2002-12-31,1.0,1.0,1.0,1.0,0.5641946290752793,0.5914784671678738,0.7487044246395281,0.594725098219322,0.4216178263647638,0.6896459010502395,0.4731352455336514,0.7182583181895735,1.110315267753577,1.1634747479490295,1.0,1.0,0.49241766992945124,1.0,0.5269903720302379,0.5269903720302379,1.0,1.0,1.0,1.0
2003-01-31,1.0,1.0,1.0,1.0,0.7087772334908048,0.6864066792593726,0.8626778055159894,0.76938021795235,0.4508047319897207,0.9996760524823316,0.6301389048567237,0.8631429141886895,1.3276294719004993,1.3908582463220334,1.0,1.0,0.5455891821975394,1.0,0.593592631765485,0.593592631765485,1.0,1.0,1.0,1.0
2003-02-28,1.0,1.0,1.0,1.0,0.5669693687966652,0.624538064070587,0.7646424041483857,0.6235358609242261,0.4112927627243052,0.8551246766781323,0.5011644441085185,0.7095026836051324,1.1345771199888388,1.1884381903154817,1.0,1.0,0.49107422084226254,0.883812803071857,0.5246242431389484,0.5246242431389484,1.0,1.0,1.0,1.0
2003-03-31,1.0,1.0,1.0,1.0,0.5887103393982361,0.5883330969897907,0.7670279788409111,0.5945621658651618,0.40304502448024193,0.7681087148947576,0.47683583917541666,0.6863970696331303,1.0980182894424244,1.1503957343423727,1.0,1.0,0.4796272688306705,0.8616320117400527,0.5114579020040094,0.5114579020040094,1.0,1.0,1.0,1.0
2003-04-30,1.0,1.0,1.0,1.0,0.488753014464148,0.5235943686842137,0.6997508051234184,0.5119010163879802,0.3975856088102598,0.675261672681319,0.4231079210376081,0.6613884113380677,1.0187781325860028,1.0676436245771832,1.0,1.0,0.45999484319844347,0.8271857517912902,0.49096374157195705,0.49096374157195705,1.0,1.0,1.0,1.0
2003-05-31,1.0,1.0,1.0,1.0,0.5627904064477103,0.5583367522371541,0.7879142616946299,0.591863053148436,0.43833711311478724,0.7362960494720752,0.46778990724531383,0.7030972929134351,1.1146294301160655,1.1686368685814779,1.0,1.0,0.5090922709400665,0.9088411068763051,0.5392343585865166,0.5392343585865166,1.0,1.0,1.0,1.0
2003-06-30,1.0027046509868651,1.0,1.0,1.0,0.562529332273011,0.5712239154775455,0.8165664385086256,0.6274376346044274,0.4753409228872511,0.7418679623238865,0.5309066890596232,0.7354269971140761,1.167722184059101,1.2323587303997776,1.0,1.0,0.5471589137576487,0.9755557210968056,0.5766654442259858,0.5766654442259858,1.0,1.0,1.0,1.0
2003-07-31,1.105189706140953,1.0,1.0,1.0,0.6101905460613127,0.6214474034572033,0.8786663784885171,0.6587527530053775,0.5411412195017425,0.8430727717271955,0.5954624192920971,0.7193192502424662,1.207726902663502,1.2935559804713894,1.0,1.0,0.6110729087538838,1.0786324621193095,0.6294763472951963,0.6294763472951963,1.0,1.0,1.0,1.0
2003-08-31,1.2147083417086926,1.0,1.0,1.0,0.6309194999095761,0.5985435448435008,0.9263010399781161,0.6707847388249965,0.576478058408457,0.8421012690003432,0.7211472011881116,0.7812125617810701,1.274291069436036,1.3688171873139103,1.0,1.0,0.6464386376302308,1.1510297770547213,0.6688295731249639,0.6688295731249639,1.0,1.0,1.0,1.0
2003-09-30,1.2087599507303959,1.0,1.0,1.0,0.6126061778469793,0.5886920896605874,0.9224943755968729,0.6395349547227602,0.5695879923231058,0.8583640232061335,0.7429399934817008,0.798276699823386,1.2734897923814128,1.3692402171795386,1.0,1.0,0.6382309950237003,1.14352546090477,0.6641641142696908,0.6641641142696908,1.0,1.0,1.0,1.0
2003-10-31,1.2979991974703442,1.0,1.0,1.0,0.7697896371241437,0.6805295730566364,1.0235756127098592,0.7504546921130996,0.5865754351369539,0.9517936708319453,0.8288774197326048,0.9387106445796611,1.4550481603899068,1.5643665786730634,1.0,1.0,0.6744295881244496,1.2320013981836373,0.7154976245336625,0.7154976245336625,1.0,1.0,1.0,1.0
2003-11-30,1.2168736649132295,1.0,1.0,1.0,0.7231403166975641,0.6598056216437642,1.0010145142718092,0.703401096560837,0.5600064373786471,0.9140847386084728,0.803109669211726,0.8801349772792686,1.3926355068419094,1.4971854816499222,1.0,1.0,0.6466086733506446,1.1763059768140007,0.6831437315793767,0.6831437315793767,1.0,1.0,1.0,1.0
2003-12-31,1.2417516453132305,1.0,1.0,1.0,0.7787665165908177,0.6802261245411022,1.0761587628797098,0.7199201326499116,0.5621081555535101,0.9623548782809627,0.8824677806673246,0.9083150401864271,1.4513947635586852,1.5603310339500858,1.0,1.0,0.6582786217309545,1.2005454557772033,0.6972188004859278,0.6972188004859278,1.0,1.0,1.0,1.0
2004-01-31,1.312060759442129,1.0,1.0,1.0,0.8599534664307251,0.7799004466064975,1.0754734680373352,0.819783498339658,0.6089366741574381,1.0993246096420324,1.2114827225892113,0.9893936482589188,1.5704591047178547,1.6889786548473336,1.0,1.0,0.7113974528139403,1.2993433221042356,0.7545867730735487,0.7545867730735487,1.0,1.0,1.0,1.0
2004-02-29,1.3669554942914488,1.0,1.0,1.0,0.9427397644714348,0.9366973948227207,1.0824781544021278,0.8906408670934016,0.6254649411290698,1.2723836104574913,1.300504153925141,1.1261255225339826,1.7232843916162992,1.8534800868283372,1.0,1.0,0.7408315555297033,1.3758036044496909,0.7989906782938512,0.7989906782938512,1.0,1.0,1.0,1.0
2004-03-31,1.3247715109475173,1.0,1.0,1.0,0.8789853922814088,0.8941730091433333,1.0777828345363913,0.7975737277555061,0.6057372304917884,1.2269642141726562,1.2602763218808237,1.0727184134598253,1.6614488119465372,1.7878593315023783,1.0,1.0,0.7181699778494783,1.3292634608481346,0.7719635076176058,0.7719635076176058,1.0,1.0,1.0,1.0
2004-04-30,1.284478757669808,1.0,1.0,1.0,0.741649885201871,0.7484416755016512,0.9916242734960964,0.7742255806398367,0.5820423893315222,1.0419187862139931,1.0896352421422002,1.0133523570718805,1.515406924613184,1.630655367560765,1.0,1.0,0.6725270131904035,1.2468482908568819,0.7241012849798489,0.7241012849798489,1.0,1.0,1.0,1.0
2004-05-31,1.2263373956249926,1.0,1.0,1.0,0.7620203634232516,0.734423089660913,0.9878938759594167,0.7199525297848108,0.5619002140075136,1.1001670148930387,1.1857838112236851,0.9980039946733263,1.501362456225648,1.6169537858383511,1.0,1.0,0.6559071760328723,1.2192366912175525,0.7075344203335652,0.7075344203335652,1.0,1.0,1.0,1.0
2004-06-30,1.2101133101786559,1.0,1.0,1.0,0.7681248453471397,0.7199906882800806,1.0436237168304265,0.7142615979937069,0.5304004455947879,1.0353101047947975,1.084289571799235,0.9938549584746532,1.5201438978265056,1.6464690084950298,1.0,1.0,0.6377346444149947,1.19666557311478,0.6911537336519891,0.6911537336519891,1.0,1.0,1.0,1.0
2004-07-31,1.1333150381331296,1.0,1.0,1.0,0.743053671996888,0.7074622555031603,1.0527091666618682,0.6682486126897876,0.4794455245385025,0.9428519571787407,1.0218584711998082,0.9230914225817561,1.451597973049916,1.6024488653410205,1.0,1.0,0.5919654543140758,1.1306311312067072,0.6415764039448858,0.6415764039448858,1.0,1.0,1.0,1.0
2004-08-31,1.2209326086078742,1.0,1.0,1.0,0.8415422993561861,0.7351681723669201,1.0967650682813646,0.7408945288882535,0.5114655739300786,1.0188525061042821,1.0320694899341838,0.9776016526975515,1.5392972790835553,1.7135924246857794,1.0,1.0,0.6303197806768561,1.2120934637752467,0.6824070170219825,0.6824070170219825,1.0,1.0,1.0,1.0
2004-09-30,1.2331008337061617,1.0,1.0,1.0,0.8850899506381166,0.7521947594001627,1.1539928820508143,0.8173776917026145,0.49785619934050096,1.0626523502416274,1.0829881217007227,1.0265380248542761,1.6227609683155721,1.8087934123956362,1.0,1.0,0.6334678692013239,1.2296001066773352,0.6918936639391048,0.6918936639391048,1.0,1.0,1.0,1.0
2004-10-31,1.2093028058101192,1.0,1.0,1.0,0.839583788350055,0.7194113289994122,1.108261975101564,0.7696410820602039,0.48137677475927704,0.9981846497451531,1.0269990439184706,1.054874708331329,1.598617191101478,1.7816394861078098,1.0,1.0,0.6099160220881117,1.2003005694834759,0.6753514884564022,0.6753514884564022,1.0,1.0,1.0,1.0
2004-11-30,1.2303934545733342,1.0,1.0,1.0,0.8739588384767427,0.7385075157606479,1.1337673210577877,0.8244992884423649,0.49738495269023264,1.023841776969018,1.0476263645985218,1.0492178690662612,1.62219796794578,1.8081694863017996,1.0,1.0,0.6297105560565188,1.2295251033584522,0.6917836615919568,0.6917836615919568,1.0,1.0,1.0,1.0
2004-12-31,1.3115163671961647,1.0,1.0615477662805957,1.0615498893782513,0.929258799857754,0.7869646098501892,1.170387628090281,0.8732119230217036,0.526120502645586,1.1289985490467966,1.2323846102048532,1.0903655423776948,1.692128154929709,1.886261824749837,1.0,1.0,0.6633437145359323,1.2917062256785439,0.7266916730536904,0.7266916730536904,1.0,1.0,1.0,1.0
2005-01-31,1.2733879172730809,1.0,1.0500974821469444,1.0500985322449516,0.892272232123912,0.7325189998980046,1.1644233663781098,0.81061423814214,0.5163646897802531,1.071009862385739,1.1554928928506865,1.0502686619873123,1.6419934139015604,1.8306754552834357,1.0,1.0,0.6499394982760073,1.2611045954823836,0.7094750135400415,0.7094750135400415,1.0,1.0,1.0,1.0
2005-02-28,1.3150320000862572,1.0,1.102413646388414,1.1024147488026117,0.9113693776133128,0.7494070388643957,1.1987088269824995,0.8125652990061588,0.5423357523792539,1.0612261660323108,1.1336312771420594,1.062351662175877,1.6772910135227124,1.8704312139900614,1.0280985210108085,1.0281674059193349,0.6771956853850666,1.3060691795365378,0.734756593443249,0.734756593443249,1.0,1.0,1.0,1.0
2005-03-31,1.2641930329421251,1.0,1.0520819389309684,1.0520819389309684,0.8549596535407784,0.701336134318836,1.2051294637883656,0.7520165103655299,0.5278764599607024,0.9760250762695231,1.048653541670385,1.0043474227423586,1.613160018919101,1.7985791642420832,0.9996910477355831,0.9997580292796381,0.6589537032383965,1.263580047982017,0.7108541527270505,0.7108541527270505,1.0,1.0,1.0,1.0
2005-04-30,1.2379626448267287,1.0,1.0455959396002577,1.045594894004841,0.8236859091134016,0.6704568052739988,1.178329785753571,0.7208638460209821,0.5174739982668012,0.892378418837519,0.9324945238764147,0.9559726262216965,1.5419440647469014,1.718486566009138,0.9581020334020367,0.9582754655652198,0.6410979664269253,1.2241074913933339,0.6886252914187634,0.6886252914187634,1.0,1.0,1.0,1.0
2005-05-31,1.2808308898098566,1.0,1.1426052933258832,1.1426052933258832,0.8201926723857633,0.6749275008676892,1.1323192919091887,0.7345868842723277,0.5543234044570948,0.7973934964599366,0.9076867036081483,0.9818860657663597,1.5310289106427017,1.7070265546189416,0.9307468040234181,0.9314572348297747,0.663373565674732,1.2650390610460103,0.7115269389332319,0.7115269389332319,1.0,1.0,1.0,1.0
2005-06-30,1.3365544546676544,1.0,1.1741893563386194,1.1863424469471568,0.8691591751561671,0.7172312255962648,1.1951802370575981,0.7540979592373849,0.5744696566841645,0.8538916216328616,1.0008883943887306,1.0080391417535688,1.595070602264841,1.7875286081189068,0.97910048624283,0.9865157382724943,0.6906714766731653,1.3219937318450683,0.7387948510673725,0.7387948510673725,1.0,1.0,1.0,1.0
2005-07-31,1.3556933216983318,1.0,1.2144557086483663,1.2349703973060644,0.8688002865324297,0.6974454334219431,1.126760836470381,0.7823891718635503,0.5973799116875109,0.8146929379385244,0.9888268880907619,1.021952486503796,1.5601999716479278,1.8027963730686711,0.9350194011646592,0.9786179086682586,0.6980043110147084,1.3617927088514468,0.7470844858827687,0.7470844858827687,1.0,1.0,1.0,1.0
2005-08-31,1.3143220745033692,1.0,1.1536755776396066,1.182573504847934,0.8542084741970036,0.6324032718227127,1.1313538353789399,0.7162471428509195,0.5637541650935453,0.798494659112527,0.9571654676686642,0.9673702225254127,1.5149084377405733,1.7679187371346878,0.9236038805152115,0.9787079456574941,0.6687399559666489,1.3169691525848406,0.7141201881973358,0.7141201881973358,1.0,1.0,1.0,1.0
2005-09-30,1.3354322203301427,1.0,1.1927338199621016,1.2233414399028544,0.8643936504429475,0.6575700372965607,1.134095027164825,0.6923137708826744,0.5815629839448577,0.789229599369794,0.9229003624326896,0.9553906161323877,1.503891376729151,1.760975646394124,0.9199987202248171,0.9757196282257632,0.6822500814563492,1.3388379014891663,0.724197596855349,0.724197596855349,1.0,1.0,1.0,1.0
2005-10-31,1.2788650437194071,1.0,1.1074576689061169,1.1358758189282614,0.8411182689019608,0.6306369112781967,1.1314047474470448,0.6651937016922874,0.5427545972334025,0.7229472640066871,0.8536158591771085,0.8931649506409013,1.4351221965838703,1.680892664136061,0.8897907110794375,0.9438802261168295,0.6438541845636585,1.26141360396027,0.6822616798063198,0.6822616798063198,1.0,1.0,1.0,1.0
2005-11-30,1.3731494910606883,1.0,1.2583848077280926,1.2906771459594195,0.8640669713893109,0.6735756269349475,1.1326737633194381,0.6953054733377356,0.6083231752452855,0.755019275194544,0.8795199778974754,0.9207736853617838,1.4658510568877983,1.7166024198893224,0.9034314892438471,0.9583492556169488,0.6994143059207,1.3575356038556605,0.7342417095591312,0.7342417095591312,1.0,1.0,1.0,1.0
2005-12-31,1.4423806822003467,1.0,1.3591153361992443,1.3939912006281374,0.9213908104447933,0.7209020528172924,1.1589402384503207,0.7387822916616598,0.6557576462437807,0.8045203642039668,1.0489272759655326,0.9269292850342291,1.505688095460593,1.7634039435473392,0.9399947395097218,0.9972218661759351,0.7454449429646597,1.4330384782202221,0.7750606458350384,0.7750606458350384,1.0,1.0,1.0,1.0
2006-01-31,1.4451946234449449,1.0,1.359884813220988,1.3947804229765481,0.9286707651700576,0.7802600635977307,1.1720097380070056,0.7250918083048609,0.65334693288632,0.7475037178629241,1.001024524467003,0.9249847759847662,1.5029021416972808,1.759877140360301,0.9384009211741227,0.995532011292902,0.7435487105719852,1.429503240994336,0.773147835229959,0.773147835229959,1.0,1.0,1.0,1.0
2006-02-28,1.4747448621258799,1.0,1.344136769574887,1.3786310306094909,0.9470825685482176,0.7858345538455347,1.1560210737828696,0.7381317110855292,0.6473552904749154,0.8422941322729461,1.020829977652723,0.968659618208702,1.536747238762425,1.7993023384143785,0.944805682137807,1.0023277049083978,0.7405760127267137,1.4359476291360225,0.7766332870976026,0.7766332870976026,1.0096543050127063,1.0096310832307425,1.0,1.0
2006-03-31,1.4860030518079204,1.0,1.3802780991642891,1.4156998465122006,0.9686276529687303,0.8119398645490916,1.1707153825096235,0.7149461884710658,0.6670174976848724,0.7971343856813693,0.9944454836886127,0.9125686166717424,1.5040628301187557,1.761058414194533,0.9474823217341348,1.0051662995388615,0.7566549060203277,1.447401673991597,0.782828215329143,0.782828215329143,1.0732377348375755,1.0732409545556096,1.0,1.0
2006-04-30,1.5985788247492891,1.0,1.475796730158968,1.5136697493311306,1.031860001091564,0.970779424237955,1.2028190379100097,0.851685458909588,0.715907006246904,1.070296807291093,1.2654148334465802,1.0368849727505174,1.6568629080690511,1.9396198494848904,1.0236974254554863,1.0860203936297266,0.8129871298519784,1.5694731660172472,0.8488489701125608,0.8488489701125608,1.16959788301027,1.1695511000306156,1.0,1.0
2006-05-31,1.5028901185282397,1.0,1.3623211869406007,1.3972835076197412,1.0642762599199427,0.9641841265162981,1.1816030104429198,0.7907139559032457,0.6717567386848804,1.039520968677076,1.443662085104827,0.9930234499092886,1.6218557202829416,1.9029836565086162,1.0160087892952265,1.0784092083072174,0.7756786153979279,1.4985890018927748,0.8104035058366097,0.8104035058366097,1.1491827068271665,1.1491689167174255,1.0,1.0
2006-06-30,1.4944451487588986,1.0,1.3105213039477355,1.3574948783984297,1.001533174111503,1.1000086022488784,1.2035806633900399,0.8107455682861734,0.6374317923919475,0.9930651577700438,1.5443328425961653,1.0111588000914855,1.655365780803637,1.9449300258567936,1.0385287000356804,1.10483720685132,0.7535386260898905,1.4767001941896198,0.7935323270674187,0.7935323270674187,1.0741611162866478,1.0717287511636118,1.0,1.0
